Development_Start_Date,Purchased_Date,City,Locality,Property_Type,Developer_Name,Year_Of_Esablishment,CEO,Number_Of_Employees,Service_Amount,Rating,Investor_Name,City_Investors,sq-ft_cost,Purchase_Amount,Area_Purchased
20-Oct-11,26-Nov-11,MUMBAI,AIROLI,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Raoul Zieme,lucknow,20500,145419620,9586
30-Oct-11,6-Dec-11,MUMBAI,CHEMBUR,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Theodore Rowe,kanpur,13923,71461747,6936
28-Feb-12,5-Apr-12,MUMBAI,VILE PARLE,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Johnny Hamill,nagpur,20595,131249464,8612
29-Feb-12,6-Apr-12,MUMBAI,VASAI,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Ms. Joseph Franecki,indore,4269,19428219,6150
2-Mar-12,8-Apr-12,MUMBAI,JUHU,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Miss Daniella Borer,thane,30167,138830344,6219
7-Mar-12,13-Apr-12,MUMBAI,AIROLI,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Hilario Lockman,bhopal,21585,155096859,9710
8-Mar-12,14-Apr-12,DELHI,Mayur Vihar,Commercial,T Clarke,1907,Wilson Botsford,4465,0.08,D,Layla Predovic,vishakapatnam,9500,4868560,6406
30-Mar-12,6-May-12,DELHI,Chanakyapuri,Commercial,Buckingham ,1914,Roger Rempel,2994,0.69,E,Emerald Swaniawski,pimpri-chinchwad,51000,297496260,8454
1-Apr-12,8-May-12,DELHI,Vasant Kunj,Commercial,Eric Wright Group,1902,Wava Considine,8444,0.21,B,Rachel Treutel,patna,17900,20437683,5437
28-Apr-12,4-Jun-12,DELHI,Saket,Commercial,SGN Contracting,1960,Kasandra Braun,1617,0.7,A,Veronica Keeling,vadodra,2200,13177780,8557
7-Jun-11,14-Jul-11,DELHI,Pithampura,Commercial,Carey Group ,1938,Melvina Veum,2757,0.88,D,Carrie Schultz,ghaziabad,21000,170330160,9217
24-Jan-11,2-Mar-11,DELHI,Mayur Vihar,Residential,Malcolm Group,1962,Demond Ward,3028,0.84,E,Jett Rowe,ludhiana,8000,61850880,9204
9-Feb-11,18-Mar-11,KOLKATA,Dum Dum,Residential,United House,1959,Estel Botsford,1728,0.64,B,Alycia Kozey,agra,2873,14643566,7964
6-Mar-11,12-Apr-11,KOLKATA,Tollygunge,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Regan Ratke V,nashik,2701,15810033,7910
8-Mar-11,14-Apr-11,KOLKATA,Ballygunge,Residential,Malcolm Group,1962,Demond Ward,3028,0.84,E,Jamaal Stroman,faridabad,6853,54088262,9396
10-Mar-11,16-Apr-11,PUNE,Aundh,Commercial,United House,1959,Estel Botsford,1728,0.64,B,Dale Balistreri,meerut,5863,27369422,7294
16-Mar-11,22-Apr-11,PUNE,Kalyani Nagar,Commercial,United House,1959,Estel Botsford,1728,0.64,B,Krystal Carroll,rajkot,6587,31478483,7467
10-Apr-11,17-May-11,PUNE,Hinjewadi,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Andreanne Halvorson,kalyan-dombivali,3466,24953328,9729
9-May-11,15-Jun-11,PUNE,Koregaon Park,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Verla Rath,vasai-virar,7368,40439857,7417
9-Jul-11,15-Aug-11,PUNE,Magarpatta,Commercial,United House,1959,Estel Botsford,1728,0.64,B,Mr. Heidi Tremblay,varanasi,4528,25869732,8927
4-Oct-11,10-Nov-11,PUNE,Aundh,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Easter Collier,srinagar,6936,46024383,8967
20-Oct-11,26-Nov-11,PUNE,Kalyani Nagar,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Kaci Vandervort DVM,aurangabad,7034,32448967,6234
30-Oct-11,6-Dec-11,PUNE,Hinjewadi,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Tyra Schroeder,dhanbad,3435,21717994,8544
18-Nov-11,25-Dec-11,PUNE,Koregaon Park,Residential,T Clarke,1907,Wilson Botsford,4465,0.08,D,Tristian Kuphal PhD,amritsar,7943,4966599,7816
25-Nov-11,1-Jan-12,PUNE,Magarpatta,Residential,Buckingham ,1914,Roger Rempel,2994,0.69,E,Carol Denesik,navi mumbai,5273,35561428,9774
8-Dec-11,14-Jan-12,Chennai,T-Nagar,Commercial,Brett Group,1940,Naomie Daniel,1452,0.21,C,Ambrose Dicki,allahabad,12628,21798454,8220
10-Dec-11,16-Jan-12,Chennai,Anna Nagar,Commercial,Mulalley,1817,Fletcher Sauer PhD,3414,0.65,B,Yesenia Beier,ranchi,21639,96938392,6892
28-Feb-12,5-Apr-12,Chennai,Adyar,Commercial,Mabey,1814,Dereck Simonis V,5578,0.94,A,Mrs. Irving Wilkinson,howrah,28577,244179034,9090
29-Feb-12,6-Apr-12,Chennai,Porur,Commercial,Lagan,1896,Bailey Witting,4545,0.32,D,Vallie Von,coimbatore,4493,10387816,7225
2-Mar-12,8-Apr-12,Chennai,OMR,Commercial,Headcrown,1802,Kyra Herman,7357,0.58,E,Torrance Monahan,jabalpur,3419,14942056,7535
7-Mar-12,13-Apr-12,Chennai,T-Nagar,Residential,Thomas Armstrong ,1869,Carlos Moen DDS,7225,0.91,B,Kevon Medhurst,gwalior,70584,442297696,6886
8-Mar-12,14-Apr-12,Chennai,Anna Nagar,Residential,Tolent,1917,Miss Clair Greenholt,1334,0.83,C,Kenton Douglas,vijayawada,8406,38010587,5448
30-Mar-12,6-May-12,Chennai,Adyar,Residential,GF Tomlinson,1854,Miss Larue Considine,4473,0.45,D,Josephine Reichel,jodhpur,9790,25256732,5733
1-Apr-12,8-May-12,Chennai,Porur,Residential,Simpson (York),1878,Nico Beier,6445,0.39,E,Fletcher Shanahan DDS,madurai,4321,13469724,7993
28-Apr-12,4-Jun-12,Chennai,OMR,Residential,Pyeroy Group,1817,Tito Langworth,7430,0.28,C,Deshawn Orn,raipur,3897,6283990,5759
15-May-12,21-Jun-12,KOLKATA,New Alipore,Commercial,Shepherd,1828,Donny O'Conner,5651,0.5,B,Thad Kris,kota,6036,27813888,9216
26-Jun-12,2-Aug-12,KOLKATA,Salt Lake,Commercial,VolkerWessels UK,1884,Gregorio Rolfson,8564,0.2,E,Arnulfo Cummings DVM,guwahati,5290,8028104,7588
4-Jul-12,10-Aug-12,KOLKATA,Dum Dum,Commercial,Miller,1973,Ms. Rickey Windler,8732,0.72,D,Gunnar Aufderhar,chandigarh,2974,19192293,8963
9-Jul-12,15-Aug-12,KOLKATA,Tollygunge,Commercial,Morrison Utility Services ,1944,Nelson Johnson,2972,0.24,B,Miss Chyna Feeney,solapur,4640,9062477,8138
11-Jul-12,17-Aug-12,KOLKATA,Ballygunge,Commercial,Lend Lease,1959,Fritz Schmeler,7125,0.37,D,Alvah Schimmel,hubballi-dharwad,10487,23832127,6142
12-Jul-12,18-Aug-12,KOLKATA,New Alipore,Residential,Imtech,1996,Greg Pfannerstill,1528,0.93,A,Dorian White,bareilly,6219,43394876,7503
14-Jul-12,20-Aug-12,KOLKATA,Salt Lake,Residential,J Murphy,1957,Tabitha Stamm,5579,0.43,E,Miss Abbie Satterfield,morababad,7764,22217851,6655
20-Sep-12,27-Oct-12,KOLKATA,Dum Dum,Residential,NG Bailey,1940,Alize Jaskolski MD,2246,0.04,C,George O'Hara,mysore,3529,1238538,8774
22-Sep-12,29-Oct-12,KOLKATA,Tollygunge,Residential,SSE Contracting,1880,Watson Wyman,5729,0.25,D,Emmet Breitenberg,gurgaon,4582,8981866,7841
26-Sep-12,2-Nov-12,KOLKATA,Ballygunge,Residential,Mclaren,1862,Steve Guªann,5661,0.3,C,Cayla Collier,aligarh,10342,22999574,7413
7-Oct-12,13-Nov-12,PUNE,Aundh,Commercial,Jain Builders,2005,Mr.Sandheep Mehta,775,0.77,E,Kiera Erdman,jalandhar,7027,34840077,6439
8-Oct-12,14-Nov-12,PUNE,Kalyani Nagar,Commercial,Mantri Group,1999,Sushil Mantri,5464,0.94,D,Miss Jaycee Dibbert,tiruchirapalli,6418,47780726,7920
9-Oct-12,15-Nov-12,PUNE,Hinjewadi,Commercial,DLF,1946,T.C.Goyal,7542,0.29,E,Brycen Ritchie,bhubaneshwar,4429,8775089,6832
13-Oct-12,19-Nov-12,PUNE,Koregaon Park,Commercial,Aaryan Estates,2006,Aryan Patel,5336,0.21,B,Caleb O'Hara,salem,8118,10769095,6317
18-Oct-12,24-Nov-12,PUNE,Magarpatta,Commercial,Larsen & Toubro,1938,K.Venkataraman,6800,0.29,E,Kylee Champlin,mira-bhayandar,5905,12444374,7267
19-Oct-12,25-Nov-12,PUNE,Aundh,Residential,GMR Group,1978,Gandhi Mallikarjuna Rao,1550,0.8,D,Mr. Jordon Wilkinson,trivandrum,8591,43745372,6365
22-Oct-12,28-Nov-12,PUNE,Kalyani Nagar,Residential,Arun Excello,1987,Sriram P,1255,0.15,E,Kiana Kassulke,bhiwandi,6474,5460495,5623
17-Nov-12,24-Dec-12,PUNE,Hinjewadi,Residential,Manjeera,1985,Yoganand,450,0.32,B,Claire Stokes DVM,saharanpur,4062,10661288,8202
18-Nov-12,25-Dec-12,PUNE,Koregaon Park,Residential,Amrapalli Group,1973,Dr.Anil Kumar Sharma,1023,0.51,A,Mr. Kathryn McLaughlin,gorakhpur,7906,30776714,7633
25-Nov-12,1-Jan-13,PUNE,Magarpatta,Residential,Hiranandhani Developers,1980,Dr.RL Bhatia,1600,0.04,C,Joel Skiles,guntur,6023,2228992,9252
9-Jan-13,15-Feb-13,Chennai,T-Nagar,Commercial,Jain Builders,2005,Mr.Sandheep Mehta,775,0.77,E,Santiago Smith,bikaner,10122,48548452,6229
8-Dec-12,14-Jan-13,Chennai,Anna Nagar,Commercial,Mantri Group,1999,Sushil Mantri,5464,0.94,D,Delphia Lakin PhD,amravati,20169,116957207,6169
18-Mar-13,24-Apr-13,Chennai,Adyar,Commercial,Larsen & Toubro,1938,K.Venkataraman,6800,0.29,E,King Ratke,noida,19432,56071036,9950
2-Apr-13,9-May-13,Chennai,Porur,Commercial,Larsen & Toubro,1938,K.Venkataraman,6800,0.29,E,Vanessa Bartoletti,jamshedpur,5935,9271835,5387
17-Apr-13,24-May-13,Chennai,OMR,Commercial,Larsen & Toubro,1938,K.Venkataraman,6800,0.29,E,Kacie Romaguera,bhilai,4303,11819825,9472
18-Apr-13,25-May-13,Chennai,T-Nagar,Residential,Larsen & Toubro,1938,K.Venkataraman,6800,0.29,E,Joelle Brekke,warangal,11577,25314268,7540
3-Jun-13,10-Jul-13,Chennai,Anna Nagar,Residential,Larsen & Toubro,1938,K.Venkataraman,6800,0.29,E,Dayna Casper,cuttack,9076,19740300,7500
26-Jun-13,2-Aug-13,Chennai,Adyar,Residential,GMR Group,1978,Gandhi Mallikarjuna Rao,1550,0.8,D,Dr. Moses Runte,firozabad,12323,51105946,5184
3-Jul-13,9-Aug-13,Chennai,Porur,Residential,Larsen & Toubro,1938,K.Venkataraman,6800,0.29,E,Buddy Gerlach,kochi,5126,11208512,7540
9-Jul-13,15-Aug-13,Chennai,OMR,Residential,GMR Group,1978,Gandhi Mallikarjuna Rao,1550,0.8,D,Floyd Ebert,bhavnagar,4226,20440317,6046
10-Aug-13,16-Sep-13,KOLKATA,New Alipore,Commercial,Arun Excello,1987,Sriram P,1255,0.15,E,Lester Morar,dehradun,6872,9141134,8868
11-Sep-13,18-Oct-13,KOLKATA,Salt Lake,Commercial,Manjeera,1985,Yoganand,450,0.32,B,Nelson Crooks,durgapur,5945,15476024,8135
15-Sep-13,22-Oct-13,KOLKATA,Dum Dum,Commercial,Amrapalli Group,1973,Dr.Anil Kumar Sharma,1023,0.51,A,Darrell Trantow,asansol,3206,13234176,8094
26-Sep-13,2-Nov-13,KOLKATA,Tollygunge,Commercial,Hiranandhani Developers,1980,Dr.RL Bhatia,1600,0.04,C,Immanuel Ledner,nanded,4672,1206124,6454
27-Sep-13,3-Nov-13,KOLKATA,Ballygunge,Commercial,Jain Builders,2005,Mr.Sandheep Mehta,775,0.77,E,Milo Gislason,kolhapur,10681,59273035,7207
29-Sep-13,5-Nov-13,KOLKATA,New Alipore,Residential,Mantri Group,1999,Sushil Mantri,5464,0.94,D,Angus Watsica,ajmer,6527,39327786,6410
2-Oct-13,8-Nov-13,KOLKATA,Salt Lake,Residential,DLF,1946,T.C.Goyal,7542,0.29,E,Marielle Rogahn,gulbarga,5247,10225354,6720
8-Oct-13,14-Nov-13,KOLKATA,Dum Dum,Residential,Aaryan Estates,2006,Aryan Patel,5336,0.21,B,Berenice Dare,jamnagar,2839,3398283,5700
26-Oct-11,2-Dec-11,KOLKATA,Tollygunge,Residential,Unitech,1972,Ramesh Chandra,1472,0.59,A,Rene Kreiger,ujjain,3572,15595352,7400
27-Oct-11,3-Dec-11,KOLKATA,Ballygunge,Residential,Adithya Birla Group,1857,Dr.Santrupt B. Misra,136000,0.75,E,Jannie Von,loni,8716,37208604,5692
28-Oct-11,4-Dec-11,PUNE,Aundh,Commercial,Adithya Birla Group,1857,Dr.Santrupt B. Misra,136000,0.75,E,Durward Erdman,siliguri,5900,31364400,7088
29-Oct-11,5-Dec-11,PUNE,Kalyani Nagar,Commercial,Adithya Birla Group,1857,Dr.Santrupt B. Misra,136000,0.75,E,Coby Schamberger,jhansi,6599,47072317,9511
14-Nov-11,21-Dec-11,PUNE,Hinjewadi,Commercial,Adithya Birla Group,1857,Dr.Santrupt B. Misra,136000,0.75,E,Briana Runolfsdottir,ulhasnagar,3900,29118375,9955
15-Nov-11,22-Dec-11,PUNE,Koregaon Park,Commercial,Adithya Birla Group,1857,Dr.Santrupt B. Misra,136000,0.75,E,Jayme Barrows,nellore,8022,53288141,8857
16-Nov-11,23-Dec-11,PUNE,Magarpatta,Commercial,Adithya Birla Group,1857,Dr.Santrupt B. Misra,136000,0.75,E,Eva Bernhard,jammu,5236,28765275,7325
17-Nov-11,24-Dec-11,PUNE,Aundh,Residential,Adithya Birla Group,1857,Dr.Santrupt B. Misra,136000,0.75,E,Ava Wehner,sangli-miraj & kupwad,6936,26353332,5066
18-Nov-11,25-Dec-11,PUNE,Kalyani Nagar,Residential,Adithya Birla Group,1857,Dr.Santrupt B. Misra,136000,0.75,E,Stephan Lubowitz,belgaum,7034,52501776,9952
19-Nov-11,26-Dec-11,PUNE,Hinjewadi,Residential,Adithya Birla Group,1857,Dr.Santrupt B. Misra,136000,0.75,E,Estrella Cremin,mangalore,3435,19600110,7608
20-Nov-11,27-Dec-11,PUNE,Koregaon Park,Residential,Adithya Birla Group,1857,Dr.Santrupt B. Misra,136000,0.75,E,Miss Gavin Medhurst,ambattur,7943,52852722,8872
21-Nov-11,28-Dec-11,PUNE,Magarpatta,Residential,Adithya Birla Group,1857,Dr.Santrupt B. Misra,136000,0.75,E,Ulices Simonis,tirunelveli,4724,33722274,9518
4-Dec-11,10-Jan-12,Chennai,T-Nagar,Commercial,Adithya Birla Group,1857,Dr.Santrupt B. Misra,136000,0.75,E,Sister Parisian,melagaon,12628,47856963,5053
5-Dec-11,11-Jan-12,Chennai,Anna Nagar,Commercial,TATA,1868,Ratan Tata,565502,0.79,E,Billy Dickinson,gaya,21639,89679373,5246
6-Dec-11,12-Jan-12,Chennai,Adyar,Commercial,VGN,1942,Pratish Devadoss,3683,0.26,D,Devon Stark,jalgaon,21629,35293337,6276
7-Dec-11,13-Jan-12,Chennai,Porur,Commercial,Carillion ,1927,Arlo Moore,8282,0.16,C,Stefanie Langworth,udaipur,4964,6284027,7912
8-Dec-11,14-Jan-12,Chennai,OMR,Commercial,Kier Group (Inc. May Gurney),1862,Salvatore Hackett,7200,0.61,B,Deshawn Hackett DDS,maheshtala,3264,19868588,9979
9-Dec-11,15-Jan-12,Chennai,T-Nagar,Residential,Interserve,1856,Ms. Jeanie Hettinger,9644,0.85,E,Eda Crist,tirupur,9911,77706204,9224
10-Dec-11,16-Jan-12,Chennai,Anna Nagar,Residential,Mitie,1954,Johnnie Senger,7511,0.2,D,Troy Wintheiser,davanagere,8660,15350716,8863
11-Dec-11,17-Jan-12,Chennai,Adyar,Residential,Morgan Sindall,1920,Lexi Moore,9930,0.56,B,Clinton Hilpert I,kozhikode,9816,40391662,7348
12-Dec-11,18-Jan-12,Chennai,Porur,Residential,BAM Construction/Nuttall,1850,Deon Emard,2625,0.02,D,Aditya Dach,akola,4368,567316,6494
13-Dec-11,19-Jan-12,Chennai,OMR,Residential,Laing O Rourke,1898,Ryann Becker,1723,0.73,E,Mrs. Maritza Rowe,kurnool,3564,17343066,6666
25-Dec-11,31-Jan-12,DELHI,Mayur Vihar,Commercial,Galliford Try ,1898,Carlee Koelpin,3361,0.5,C,Gillian Becker,rajpur sonarpur,10000,35675000,7135
26-Dec-11,1-Feb-12,DELHI,Chanakyapuri,Commercial,Keller,1866,Lavonne Hudson,6649,0.78,A,Agustina Ebert,bokaro,60000,432993600,9252
27-Dec-11,2-Feb-12,DELHI,Vasant Kunj,Commercial,ISG,1924,Delta Durgan,6405,0.56,D,Alexandra Sawayn Jr.,south dumdum,17300,95320232,9839
28-Dec-11,3-Feb-12,DELHI,Saket,Commercial,Wates,1804,Florian D'Amore,2543,0.5,E,Mrs. Filomena Bode,bellary,2100,6360900,6058
29-Dec-11,4-Feb-12,DELHI,Pithampura,Commercial,Amey UK,1917,Jonathon Sanford,1323,0.6,D,Richie Hessel,patiala,31000,99993600,5376
30-Dec-11,5-Feb-12,DELHI,Mayur Vihar,Residential,Enterprise,1954,Polly Brakus,9410,0.87,C,Mrs. Hardy Dickinson,gopalpur,9000,58740660,7502
31-Dec-11,6-Feb-12,DELHI,Chanakyapuri,Residential,Vinci UK,1808,Camron Rowe I,5160,0.58,B,Abel Skiles,agartala,5800,32600524,9691
1-Jan-12,7-Feb-12,DELHI,Vasant Kunj,Residential,Skanska,1904,Connor Wyman,2574,0.37,A,Demarcus Sanford,bhagalpur,16000,33732160,5698
2-Jan-12,8-Feb-12,DELHI,Saket,Residential,Willmott Dixon ,1863,Lester Ryan,5982,0.67,D,Tabitha Goldner,muzaffarnagar,18900,111852279,8833
3-Jan-12,9-Feb-12,DELHI,Pithampura,Residential,Bouygues & Subsidiaries,1911,Viola Murazik,3761,0.92,E,Katelynn Schuster,bhatpara,30500,251277300,8955
4-Jan-12,10-Feb-12,HYDERABAD,KUKATPALLY,Commercial,Mace,1897,Coy Block,8200,0.86,B,Elmore Collier,panihati,2823,18965817,7812
31-Jul-12,6-Sep-12,HYDERABAD,JUBLIEE HILLS,Commercial,Costain,1949,Joany Littel,7859,0.64,A,Gillian Moen,latur,10258,45200851,6885
1-Aug-12,7-Sep-12,HYDERABAD,BANJARA HILLS,Commercial,Sir Robert McAlpine ,1836,Nedra Zieme,5965,0.35,E,Cecelia Sanford,dhule,68598,127345327,5304
2-Aug-12,8-Sep-12,HYDERABAD,KONDAPUR,Commercial,Mears,1824,Orion Nicolas,5484,0.41,B,Susanna Littel,rohtak,26184,85872785,7999
3-Aug-12,9-Sep-12,HYDERABAD,MIYAPUR,Commercial,Lakeside 1 (Keepmoat),1944,Jacinthe Stehr,5581,0.26,D,Rory Abshire DDS,korba,2885,5598746,7464
4-Aug-12,10-Sep-12,HYDERABAD,KUKATPALLY,Residential,Bowmer & Kirkland ,1930,Effie Legros,1865,0.25,C,Sonia Schaden,bhilwara,1987,3013782,6067
5-Aug-12,11-Sep-12,HYDERABAD,JUBLIEE HILLS,Residential,Shepherd,1828,Donny O'Conner,5651,0.5,B,Cora Nicolas,brahmapur,5059,16679523,6594
6-Aug-12,12-Sep-12,HYDERABAD,BANJARA HILLS,Residential,VolkerWessels UK,1884,Gregorio Rolfson,8564,0.2,E,Mrs. Mable Lueilwitz,muzaffarpur,25897,45930919,8868
21-Aug-12,27-Sep-12,HYDERABAD,KONDAPUR,Residential,Miller,1973,Ms. Rickey Windler,8732,0.72,D,Jacklyn Beier,ahmednagar,3304,16371452,6882
22-Aug-12,28-Sep-12,HYDERABAD,MIYAPUR,Residential,Morrison Utility Services ,1944,Nelson Johnson,2972,0.24,B,Madie Ruecker,mathura,2487,4517785,7569
23-Aug-12,29-Sep-12,BANGALORE,INDIRANAGAR,Commercial,Lend Lease,1959,Fritz Schmeler,7125,0.37,D,Kiana Keeling,kollam,11501,29259924,6876
24-Aug-12,30-Sep-12,BANGALORE,JAYANAGAR,Commercial,Imtech,1996,Greg Pfannerstill,1528,0.93,A,Ewell Considine V,avadi,6683,47477836,7639
25-Aug-12,1-Oct-12,BANGALORE,FRAZER TOWN,Commercial,J Murphy,1957,Tabitha Stamm,5579,0.43,E,Camron Steuber,rajamundry,8304,31882959,8929
26-Aug-12,2-Oct-12,BANGALORE,HEBBAL,Commercial,NG Bailey,1940,Alize Jaskolski MD,2246,0.04,C,Beulah Spinka,kadapa,5130,2003573,9764
6-Sep-12,13-Oct-12,BANGALORE,KORAMANGALA,Commercial,SSE Contracting,1880,Watson Wyman,5729,0.25,D,Mr. Aileen Stroman,kamarhati,9918,22677507,9146
12-Sep-12,19-Oct-12,BANGALORE,INDIRANAGAR,Residential,Mclaren,1862,Steve Guªann,5661,0.3,C,Alexa Simonis MD,bilaspur,8267,18980205,7653
13-Sep-12,20-Oct-12,BANGALORE,JAYANAGAR,Residential,Emcor,1827,Adrain Corkery,6375,0.45,D,Stephan Runolfsson,shahjahanpur,103325,391963388,8430
14-Sep-12,21-Oct-12,BANGALORE,FRAZER TOWN,Residential,Renew Holdings ,1815,Jefferey Gaylord V,6423,0.93,C,Miss Sharon Gottlieb,bijapur,8279,44726221,5809
15-Sep-12,22-Oct-12,BANGALORE,HEBBAL,Residential,Sisk,1890,Jovany Tillman III,2307,0.09,E,Mr. Berta Towne,rampur,6058,3557015,6524
16-Sep-12,23-Oct-12,BANGALORE,KORAMANGALA,Residential,Enserve (Spice),1932,Mikel Emard,4343,0.47,B,Ms. Filiberto Wintheiser,shivamogga,6704,21489002,6820
17-Sep-12,24-Oct-12,MUMBAI,CHEMBUR,Commercial,Northstone NI,1938,Asa Bechtelar,6450,0.59,A,Torrance Labadie,chandrapur,14758,75665742,8690
18-Sep-12,25-Oct-12,MUMBAI,VILE PARLE,Commercial,Seddon ,1846,Sincere Wisozk,3997,0.11,D,Jasen Swift MD,junagadh,23364,23204891,9029
19-Sep-12,26-Oct-12,MUMBAI,VASAI,Commercial,Geoffrey Osborne,1957,Green Kuhlman,3925,0.33,E,Hellen Buckridge,thrissur,6313,12833066,6160
20-Sep-12,27-Oct-12,MUMBAI,JUHU,Commercial,Robertson Group ,1832,Brenden Hills,8611,0.14,B,Nayeli Ortiz,alwar,29681,39313672,9461
21-Sep-12,28-Oct-12,MUMBAI,AIROLI,Commercial,Byrne Group,1959,Dante Stanton,7750,0.45,C,Ruby Howell,bardhaman,22333,54982729,5471
22-Sep-12,29-Oct-12,MUMBAI,CHEMBUR,Residential,John Graham,1907,Jack Volkman,6540,0.87,D,Ryan Hagenes,kulti,15320,108759744,8160
23-Sep-12,30-Oct-12,MUMBAI,VILE PARLE,Residential,Spie Matthew Hall,1963,Bethany Mohr IV,8478,0.19,E,Dr. Stanley Gusikowski,kakinada,21647,37291936,9067
24-Sep-12,31-Oct-12,MUMBAI,VASAI,Residential,Severfield-Rowen,1845,Loyal O'Keefe,9210,0.87,C,Maggie Schneider,nizamabad,4457,23219009,5988
25-Sep-12,1-Nov-12,MUMBAI,JUHU,Residential,Clancy,1940,Alvera Murray,9782,0.53,A,Celine Purdy MD,parbhani,31212,159187130,9623
20-Oct-12,26-Nov-12,MUMBAI,AIROLI,Residential,RG Carter,1827,Carlie Stiedemann,1892,0.19,D,Emma Halvorson,tumkur,20255,27866626,7241
21-Oct-12,27-Nov-12,DELHI,Mayur Vihar,Commercial,Ardmore ,1884,Johan Hayes,1605,0.86,E,Mrs. Antonietta Schneider,hisar,9700,75086342,9001
22-Oct-12,28-Nov-12,DELHI,Chanakyapuri,Commercial,Integral UK ,1910,Ramon Swaniawski,3722,0.6,C,Mr. Cheyanne Kilback,ozhukarai,53000,276564600,8697
23-Oct-12,29-Nov-12,DELHI,Vasant Kunj,Commercial,Brookfield Multiplex,1994,Athena Morar,9625,0.21,A,Angie Stanton,bihar sharif,15700,31337985,9505
24-Oct-12,30-Nov-12,DELHI,Saket,Commercial,RGCM,1812,Mrs. Stacy Haag,5351,0.99,D,Antoinette Hirthe,panipat,17000,111246300,6610
25-Oct-12,1-Dec-12,DELHI,Pithampura,Commercial,Lorne Stewart,1916,Lonnie Stroman DDS,4433,0.23,C,Sunny Crona,darbhanga,31590,46536809,6405
26-Oct-12,2-Dec-12,DELHI,Mayur Vihar,Residential,GSH Group,1834,Gabriella Schimmel MD,9597,0.97,A,Rene Williamson,bally,9000,81948510,9387
27-Oct-12,3-Dec-12,DELHI,Chanakyapuri,Residential,Longcross,1961,Malachi Larson,8600,0.28,D,Naomie Romaguera,aizwal,51000,123107880,8621
28-Oct-12,4-Dec-12,DELHI,Vasant Kunj,Residential,Higgins ,1840,Joshua Dickens,2322,0.07,C,Janie Wuckert,dewas,15400,9059512,8404
29-Mar-13,5-May-13,DELHI,Saket,Residential,Carey Group ,1938,Melvina Veum,2757,0.88,D,Earline Luettgen,ichalkaranji,17500,132070400,8576
9-Jan-11,15-Feb-11,DELHI,Pithampura,Residential,Malcolm Group,1962,Demond Ward,3028,0.84,E,Simone Kshlerin,tirupati,20000,115718400,6888
24-Jan-11,2-Mar-11,HYDERABAD,KUKATPALLY,Commercial,United House,1959,Estel Botsford,1728,0.64,B,Mrs. Kieran Barton,karnal,2557,10151085,6203
30-Aug-11,6-Oct-11,HYDERABAD,JUBLIEE HILLS,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Devin Hilpert PhD,bathinda,10087,69247053,9277
19-Sep-11,26-Oct-11,HYDERABAD,BANJARA HILLS,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Emie Hansen,jalna,7320,53122558,9807
25-Sep-11,1-Nov-11,HYDERABAD,KONDAPUR,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Lyla Oberbrunner DDS,barasat,23873,153782704,8705
30-Sep-11,6-Nov-11,HYDERABAD,MIYAPUR,Commercial,Teighmore,1950,Lane Kessler,3588,0.74,A,Della Will DVM,kirari suleman nagar,2611,14900664,7712
4-Oct-11,10-Nov-11,HYDERABAD,KUKATPALLY,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Jace Grant,purnia,2504,9802158,5290
20-Oct-11,26-Nov-11,HYDERABAD,JUBLIEE HILLS,Residential,Teighmore,1950,Lane Kessler,3588,0.74,A,Brando Conroy,satna,4666,24007597,6953
30-Oct-11,6-Dec-11,HYDERABAD,BANJARA HILLS,Residential,T Clarke,1907,Wilson Botsford,4465,0.08,D,Ryann Harris,mau,4617,2634276,7132
18-Nov-11,25-Dec-11,HYDERABAD,KONDAPUR,Residential,Buckingham ,1914,Roger Rempel,2994,0.69,E,Domenico VonRueden,sonipat,3152,11579061,5324
31-Jan-12,8-Mar-12,HYDERABAD,MIYAPUR,Residential,Eric Wright Group,1902,Wava Considine,8444,0.21,B,Kali Hills,farrukhabad,2225,2865644,6133
15-Feb-12,23-Mar-12,BANGALORE,INDIRANAGAR,Commercial,SGN Contracting,1960,Kasandra Braun,1617,0.7,A,Delmer Mohr,sagar,10438,68565134,9384
24-Feb-12,1-Apr-12,BANGALORE,JAYANAGAR,Commercial,Midas,1984,Elta Cartwright,8927,0.61,D,Stefanie Pollich,rourkela,12455,75041001,9877
